-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 12/31/2020 
Location: Latitude  35.0309   Longitude 24.8335 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M_MIN,T2M_MAX,T2M,ALLSKY_SFC_SW_DWN
2012,10,10,3.58,20.07,24.33,21.67,4.09
2012,10,11,0.0,20.08,24.69,21.97,4.46
2012,10,12,0.0,19.51,23.84,21.54,3.94
2012,10,13,0.02,20.01,24.33,21.9,4.59
2012,10,14,0.0,19.48,25.28,22.05,4.66
2012,10,15,0.0,20.19,25.05,22.05,4.31
2012,10,16,0.0,20.82,26.61,23.78,4.63
2012,10,17,0.0,22.06,28.62,24.59,4.47
2012,10,18,0.0,21.12,26.55,23.21,4.49
2012,10,19,0.0,20.28,25.42,22.22,4.25
2012,10,20,0.0,19.26,24.92,21.52,4.44
2012,10,21,0.11,18.46,22.2,19.89,3.83
2012,10,22,10.07,17.78,21.33,19.08,2.96
2012,10,23,17.54,17.4,20.73,18.84,2.95
2012,10,24,3.84,17.44,19.45,18.26,2.66
2012,10,25,26.12,17.12,19.71,18.3,2.69
2012,10,26,0.03,16.59,23.01,19.73,4.27
2012,10,27,0.01,18.33,22.52,20.44,3.63
2012,10,28,0.0,19.98,24.48,22.01,3.99
2012,10,29,0.69,19.88,23.46,21.92,2.38
2012,10,30,0.09,17.48,22.8,20.21,4.0
2012,10,31,0.02,18.58,22.3,20.16,3.73
2012,11,1,0.3,18.99,23.29,21.23,1.38
2012,11,2,0.26,20.87,25.33,22.87,2.47
2012,11,3,0.04,19.09,24.05,21.21,3.74
2012,11,4,0.0,19.31,23.8,21.19,3.51
2012,11,5,0.0,18.72,23.01,20.66,3.13
2012,11,6,0.01,18.85,24.36,21.48,3.29
2012,11,7,1.98,19.73,26.17,22.44,3.29
2012,11,8,16.44,15.82,20.33,17.98,1.8
2012,11,9,0.0,15.28,18.41,16.44,3.15
2012,11,10,0.0,14.95,18.6,16.3,2.8
2012,11,11,0.0,14.67,19.04,16.4,2.9
2012,11,12,0.0,14.91,19.15,16.82,2.69
2012,11,13,0.0,15.88,20.3,17.48,2.97
2012,11,14,0.01,15.77,19.87,17.26,2.78
2012,11,15,0.3,15.83,19.37,17.5,1.94
2012,11,16,17.42,17.21,19.38,18.15,1.67
2012,11,17,33.34,17.16,19.0,18.19,2.14
2012,11,18,8.5,15.8,18.2,16.83,1.85
2012,11,19,1.01,15.99,18.67,17.3,1.89
2012,11,20,10.16,16.98,19.2,17.73,2.64
2012,11,21,3.7,15.72,17.94,16.98,2.72
2012,11,22,6.79,14.66,17.3,15.9,1.71
2012,11,23,0.25,14.68,17.58,15.76,1.82
2012,11,24,0.01,13.87,17.15,15.31,1.89
2012,11,25,0.0,13.4,16.64,14.62,2.22
2012,11,26,0.0,12.9,16.15,14.16,2.21
2012,11,27,0.0,12.98,17.11,15.15,3.01
2012,11,28,0.02,14.78,17.26,16.06,2.27
2012,11,29,0.08,16.05,19.19,17.58,1.91
2012,11,30,0.11,17.11,19.51,18.13,1.98
2012,12,1,0.06,16.5,20.64,18.4,1.85
2012,12,2,0.05,16.25,20.35,18.33,2.13
2012,12,3,2.52,15.02,18.16,16.69,2.66
2012,12,4,0.27,11.79,15.37,13.37,2.95
2012,12,5,4.2,11.87,16.31,14.3,1.63
2012,12,6,6.55,13.22,16.83,14.63,1.57
2012,12,7,1.39,11.58,16.13,13.85,2.51
2012,12,8,2.1,11.33,15.09,13.38,1.43
2012,12,9,4.08,12.87,16.81,15.04,1.2
2012,12,10,3.79,11.3,13.57,12.41,1.99
2012,12,11,1.49,10.84,15.97,13.68,1.85
2012,12,12,3.15,11.91,14.87,13.87,1.72
2012,12,13,0.31,10.58,13.93,12.27,1.7
2012,12,14,0.02,10.01,14.09,11.62,2.15
2012,12,15,0.63,9.58,14.57,11.68,2.02
2012,12,16,0.03,10.93,16.45,14.15,2.33
2012,12,17,0.57,14.62,17.47,15.98,1.88
2012,12,18,1.02,13.44,17.05,15.33,2.04
2012,12,19,11.87,11.29,13.98,12.71,1.32
2012,12,20,7.43,9.48,11.58,10.66,1.69
2012,12,21,0.71,9.27,13.04,11.22,1.84
2012,12,22,3.91,11.65,15.3,13.43,1.06
2012,12,23,30.8,10.7,13.34,11.98,0.57
2012,12,24,1.52,10.85,13.6,12.35,0.98
2012,12,25,0.0,10.18,14.8,12.22,2.97
2012,12,26,0.0,11.91,16.04,13.52,2.91
2012,12,27,0.01,12.53,15.23,13.73,1.67
2012,12,28,1.6,12.69,15.19,13.97,1.82
2012,12,29,4.51,11.6,15.05,13.18,1.61
2012,12,30,2.36,11.59,14.06,12.49,2.83
2012,12,31,9.21,11.71,14.0,13.02,1.58
2013,1,1,25.1,11.75,13.73,12.62,1.25
2013,1,2,1.6,11.18,15.34,12.81,2.84
2013,1,3,0.0,10.87,14.95,12.57,2.55
2013,1,4,10.47,10.43,11.96,11.11,1.85
2013,1,5,0.01,9.65,13.77,11.55,2.26
2013,1,6,20.77,8.96,11.73,10.51,0.78
2013,1,7,9.53,8.35,12.85,10.58,3.02
2013,1,8,5.12,4.85,10.19,7.12,1.3
2013,1,9,2.31,4.62,8.54,6.37,2.07
2013,1,10,0.0,5.84,10.26,8.18,3.1
2013,1,11,1.92,8.89,15.28,12.7,1.88
2013,1,12,0.09,11.65,15.95,13.55,2.69
2013,1,13,0.0,11.65,15.36,13.4,3.17
2013,1,14,0.0,11.48,14.71,12.77,3.3
2013,1,15,0.12,11.76,14.96,13.48,2.84
2013,1,16,1.07,12.54,14.94,14.12,2.25
2013,1,17,0.14,11.11,14.98,13.16,2.06
2013,1,18,6.21,12.07,14.94,13.54,1.63
2013,1,19,3.81,11.0,14.28,12.48,2.74
2013,1,20,0.0,12.34,16.67,13.93,3.37
2013,1,21,0.02,12.12,16.13,13.8,2.39
2013,1,22,0.06,11.6,15.12,13.26,2.99
2013,1,23,0.05,11.4,15.3,13.22,3.0
2013,1,24,4.0,11.96,16.08,13.8,2.55
2013,1,25,0.33,10.69,14.8,12.76,2.27
2013,1,26,8.49,11.5,13.1,12.26,1.42
2013,1,27,3.98,9.83,13.26,11.47,2.52
2013,1,28,4.37,9.57,11.89,10.4,2.53
2013,1,29,11.22,9.94,12.48,10.9,1.47
2013,1,30,1.31,9.14,11.61,10.27,3.16
2013,1,31,0.16,9.47,15.57,12.3,3.72
2013,2,1,0.11,10.41,14.61,12.32,4.0
2013,2,2,0.0,10.33,15.42,12.9,3.37
2013,2,3,0.0,11.9,15.97,13.73,3.72
2013,2,4,0.0,12.25,16.19,13.71,3.02
2013,2,5,0.92,11.91,15.55,13.61,2.92
2013,2,6,0.86,12.01,16.14,13.68,3.77
2013,2,7,0.32,11.89,14.85,13.44,3.34
2013,2,8,2.59,10.15,13.26,11.79,2.42
2013,2,9,0.4,10.17,13.63,11.91,2.88
2013,2,10,1.71,9.55,12.98,11.12,2.34
2013,2,11,1.05,8.44,12.69,10.52,3.9
2013,2,12,0.0,8.45,13.84,10.87,4.37
2013,2,13,0.13,10.08,14.44,12.25,3.17
2013,2,14,14.52,10.03,13.46,11.55,1.97
2013,2,15,7.46,9.97,13.04,11.41,2.61
2013,2,16,2.79,9.73,13.49,11.3,3.39
2013,2,17,1.69,9.29,13.65,11.46,3.63
2013,2,18,0.15,8.59,12.02,10.15,3.12
2013,2,19,0.11,9.92,14.4,12.01,3.29
2013,2,20,0.04,10.72,14.51,12.7,4.65
2013,2,21,0.49,10.98,14.33,12.8,1.99
2013,2,22,0.18,12.27,17.1,14.49,3.1
2013,2,23,0.01,11.37,15.55,13.31,4.49
2013,2,24,0.0,11.98,17.06,14.02,4.19
2013,2,25,0.0,12.16,16.17,14.0,4.23
2013,2,26,0.0,12.29,18.15,14.69,4.55
2013,2,27,0.03,10.39,16.08,12.73,4.58
2013,2,28,0.05,8.94,13.17,10.79,4.27
2013,3,1,0.0,8.32,13.54,10.53,4.28
2013,3,2,0.18,8.73,13.48,11.44,3.84
2013,3,3,12.18,10.9,13.94,12.75,3.15
2013,3,4,0.0,9.69,14.37,11.62,4.8
2013,3,5,0.0,9.59,14.06,11.23,4.81
2013,3,6,0.0,8.79,15.52,12.19,4.51
2013,3,7,0.24,12.08,15.41,13.41,2.21
2013,3,8,0.0,12.55,14.96,13.66,3.66
2013,3,9,0.0,11.9,16.8,13.96,4.68
2013,3,10,0.0,11.99,19.95,15.75,5.06
2013,3,11,0.0,13.12,19.51,15.99,5.37
2013,3,12,0.03,12.46,19.48,15.88,5.27
2013,3,13,0.0,12.17,16.21,13.72,5.16
2013,3,14,0.01,12.26,16.32,14.56,2.59
2013,3,15,0.6,10.46,14.75,13.23,5.07
2013,3,16,0.94,9.79,13.27,11.22,5.16
2013,3,17,0.59,8.41,13.31,10.55,4.94
2013,3,18,0.01,8.42,13.26,10.95,4.03
2013,3,19,0.0,10.58,16.09,13.19,5.35
2013,3,20,0.0,11.87,16.39,14.22,4.47
2013,3,21,0.03,13.84,17.09,15.34,3.12
2013,3,22,0.0,11.44,16.29,13.68,6.21
2013,3,23,0.0,10.94,17.0,13.68,6.29
2013,3,24,0.0,11.9,16.37,13.69,6.42
2013,3,25,0.07,12.08,15.61,13.91,2.75
2013,3,26,0.0,11.55,16.55,14.08,4.6
2013,3,27,0.0,12.71,17.5,14.76,5.13
2013,3,28,0.01,13.02,21.36,17.2,4.68
2013,3,29,0.07,13.48,19.64,16.15,5.79
2013,3,30,1.21,14.58,19.1,16.34,3.18
2013,3,31,0.0,13.71,19.58,16.65,5.03
2013,4,1,0.0,13.32,19.7,16.33,6.58
2013,4,2,0.54,13.15,18.98,16.4,3.85
2013,4,3,2.64,13.07,17.19,15.78,4.08
2013,4,4,0.0,12.8,18.12,14.93,6.79
2013,4,5,0.0,12.67,17.86,14.96,6.55
2013,4,6,0.0,13.5,20.58,16.88,5.47
2013,4,7,1.01,14.36,19.55,16.73,4.95
2013,4,8,3.1,12.59,16.98,14.64,3.87
2013,4,9,0.0,12.67,18.93,15.45,6.83
2013,4,10,0.0,12.23,18.64,15.26,6.83
2013,4,11,0.0,13.53,20.44,16.74,7.06
2013,4,12,0.0,12.65,19.66,16.51,7.13
2013,4,13,0.0,14.26,21.09,17.63,7.09
2013,4,14,0.0,14.23,21.72,17.79,6.76
2013,4,15,0.04,13.18,16.87,14.92,5.98
2013,4,16,2.28,11.9,15.39,13.52,4.58
2013,4,17,0.76,12.11,15.78,13.62,4.24
2013,4,18,0.0,11.22,15.74,13.23,7.06
2013,4,19,1.01,11.04,14.81,12.75,5.55
2013,4,20,0.58,11.73,16.13,13.74,4.5
2013,4,21,0.1,11.71,17.29,14.66,6.9
2013,4,22,0.0,12.71,19.09,15.63,7.13
2013,4,23,0.04,12.62,20.02,16.4,5.57
2013,4,24,0.0,13.47,21.26,17.22,7.26
2013,4,25,0.0,13.02,23.19,18.05,7.45
2013,4,26,0.0,14.62,24.22,19.81,7.41
2013,4,27,0.0,16.48,24.8,20.39,7.72
2013,4,28,0.0,17.61,24.81,21.17,7.52
2013,4,29,0.0,16.83,26.23,21.22,7.76
2013,4,30,0.0,15.37,26.61,20.91,7.71
2013,5,1,0.0,17.45,26.44,21.36,7.51
2013,5,2,0.0,17.3,26.01,21.36,6.77
2013,5,3,0.0,16.96,26.92,21.93,7.46
2013,5,4,0.0,17.73,28.73,23.71,7.58
2013,5,5,0.0,19.4,27.65,23.28,7.03
2013,5,6,0.0,18.83,26.33,22.4,7.41
2013,5,7,0.0,18.73,27.98,22.79,5.19
2013,5,8,1.92,16.89,20.62,19.15,4.37
2013,5,9,5.25,15.94,20.46,18.23,5.81
2013,5,10,14.29,15.87,19.51,17.65,5.03
2013,5,11,1.68,15.62,22.51,19.01,6.5
2013,5,12,0.0,16.25,23.25,19.65,7.46
2013,5,13,0.59,15.48,22.62,18.94,7.65
2013,5,14,2.46,16.49,20.33,17.98,5.04
2013,5,15,0.0,16.31,23.29,19.93,7.76
2013,5,16,0.02,17.34,22.76,19.78,4.47
2013,5,17,0.11,17.15,22.57,19.9,2.71
2013,5,18,1.32,18.71,26.54,22.08,7.28
2013,5,19,0.02,19.83,29.2,24.08,6.53
2013,5,20,0.0,21.29,30.87,25.69,7.54
2013,5,21,0.0,19.34,29.41,24.52,7.06
2013,5,22,0.0,20.83,26.95,24.1,7.01
2013,5,23,0.05,18.32,25.69,22.2,4.79
2013,5,24,0.18,17.24,23.21,19.86,7.69
2013,5,25,0.0,15.95,25.19,20.68,8.04
2013,5,26,0.0,18.38,27.3,23.01,7.92
2013,5,27,0.0,19.3,26.99,23.31,7.75
2013,5,28,0.01,20.84,25.01,22.62,5.86
2013,5,29,0.02,18.46,24.69,21.72,7.3
2013,5,30,0.0,17.71,29.88,23.27,7.6
2013,5,31,0.0,18.27,27.46,22.83,8.16
2013,6,1,0.05,17.42,27.32,21.54,5.15
2013,6,2,0.0,18.15,26.16,21.86,7.93
2013,6,3,0.0,16.32,24.8,20.44,8.11
2013,6,4,0.0,16.51,26.09,21.3,8.3
2013,6,5,0.02,18.58,25.69,21.97,6.99
2013,6,6,0.0,17.83,26.4,22.32,8.22
2013,6,7,0.15,19.84,27.14,22.57,5.6
2013,6,8,0.0,19.4,26.65,22.85,7.66
2013,6,9,0.0,18.63,26.45,22.82,8.16
2013,6,10,0.0,19.91,28.84,24.55,8.03
2013,6,11,0.0,20.05,26.17,22.9,8.05
2013,6,12,0.0,19.5,26.33,22.55,7.96
2013,6,13,1.25,19.09,24.42,21.62,6.76
2013,6,14,0.29,19.28,23.94,21.59,5.9
2013,6,15,0.0,19.45,26.42,23.09,7.96
2013,6,16,0.0,20.64,28.36,24.75,8.09
2013,6,17,0.0,21.15,28.94,25.19,8.08
2013,6,18,0.0,21.51,28.36,25.09,8.23
2013,6,19,0.0,22.06,29.01,25.33,8.27
2013,6,20,0.0,21.05,30.44,25.74,7.99
2013,6,21,0.0,21.63,27.9,24.44,8.27
2013,6,22,0.0,20.77,29.19,25.05,8.34
2013,6,23,0.0,21.3,30.7,26.02,8.44
2013,6,24,0.0,23.02,33.26,28.28,7.89
2013,6,25,0.0,23.49,31.36,27.33,8.24
2013,6,26,0.0,21.34,31.38,26.44,8.29
2013,6,27,0.0,21.73,30.14,25.89,8.08
2013,6,28,0.0,21.52,29.18,25.27,7.63
2013,6,29,0.0,21.9,30.14,25.95,7.97
2013,6,30,0.0,20.6,27.65,23.81,8.15
2013,7,1,0.0,20.08,27.49,23.99,8.07
2013,7,2,0.0,20.8,27.46,24.0,8.15
2013,7,3,0.0,21.08,27.55,24.15,8.11
2013,7,4,0.0,21.26,27.39,24.07,8.18
2013,7,5,0.0,21.04,27.69,24.31,7.94
2013,7,6,0.0,22.28,27.25,24.75,7.53
2013,7,7,0.0,22.7,28.75,25.32,7.35
2013,7,8,0.0,22.83,29.76,26.02,7.77
2013,7,9,0.0,22.96,30.17,26.42,7.99
2013,7,10,0.0,23.83,29.12,26.42,7.7
2013,7,11,0.0,22.62,29.73,26.33,7.91
2013,7,12,0.0,23.08,30.52,26.86,7.71
2013,7,13,0.0,23.3,30.1,26.48,7.67
2013,7,14,0.0,23.08,29.63,26.01,7.79
2013,7,15,0.0,22.54,29.38,25.84,7.81
2013,7,16,0.0,23.01,29.34,25.86,7.8
2013,7,17,0.0,22.67,27.22,24.62,7.16
2013,7,18,0.1,22.39,26.55,24.12,6.73
2013,7,19,0.0,22.04,27.27,24.21,7.7
2013,7,20,0.0,21.42,28.12,24.7,7.87
2013,7,21,0.0,22.27,29.73,25.77,7.77
2013,7,22,0.0,22.58,27.76,24.83,7.25
2013,7,23,0.0,22.07,26.99,24.15,7.87
2013,7,24,0.0,21.67,28.84,25.16,7.97
2013,7,25,0.0,22.13,30.56,26.44,7.78
2013,7,26,0.0,23.06,30.9,26.86,7.52
2013,7,27,0.0,23.25,30.7,26.79,7.51
2013,7,28,0.0,22.91,29.31,25.74,7.6
2013,7,29,0.0,22.67,30.11,26.02,7.6
2013,7,30,0.0,22.55,31.5,27.13,7.78
2013,7,31,0.0,24.15,32.87,28.41,7.52
2013,8,1,0.0,24.0,30.92,26.84,7.05
2013,8,2,0.0,23.19,29.0,25.62,7.48
2013,8,3,0.0,23.44,29.82,26.15,7.53
2013,8,4,0.0,23.15,31.03,26.83,7.62
2013,8,5,0.0,22.94,29.68,25.57,7.28
2013,8,6,0.0,22.28,28.99,25.3,7.55
2013,8,7,0.0,22.26,29.45,25.5,7.43
2013,8,8,0.0,21.71,30.08,25.81,7.53
2013,8,9,0.0,22.65,30.8,26.69,7.52
2013,8,10,0.0,22.86,31.26,27.15,7.51
2013,8,11,0.0,23.3,30.19,26.33,7.1
2013,8,12,0.0,23.46,29.19,25.71,7.26
2013,8,13,0.0,22.58,29.96,26.14,7.1
2013,8,14,0.0,22.41,31.57,26.8,7.2
2013,8,15,0.0,23.09,32.9,27.65,7.13
2013,8,16,0.0,22.6,30.62,26.38,6.95
2013,8,17,0.0,23.37,28.43,25.52,5.93
2013,8,18,0.0,23.47,29.47,25.8,6.87
2013,8,19,0.0,22.65,28.9,25.31,6.86
2013,8,20,0.0,22.22,31.05,26.62,6.91
2013,8,21,0.0,22.69,31.17,26.76,6.78
2013,8,22,0.0,22.65,29.95,25.94,6.58
2013,8,23,0.0,23.11,29.4,25.71,6.65
2013,8,24,0.0,22.64,30.17,26.26,6.76
2013,8,25,0.0,23.68,31.23,27.36,6.55
2013,8,26,0.0,23.42,31.66,27.61,6.63
2013,8,27,0.0,23.67,32.26,28.01,6.69
2013,8,28,0.0,25.38,33.97,29.39,6.58
2013,8,29,0.0,25.48,32.43,28.77,6.58
2013,8,30,0.0,23.58,31.15,27.0,6.61
2013,8,31,0.0,23.26,30.02,26.21,6.36
2013,9,1,0.0,22.96,28.19,25.05,6.53
2013,9,2,0.0,22.6,28.7,25.18,6.29
2013,9,3,0.0,22.08,29.28,25.58,6.27
2013,9,4,0.0,22.08,28.95,24.9,6.26
2013,9,5,0.0,21.54,26.8,23.68,6.51
2013,9,6,0.0,20.84,29.05,25.1,6.24
2013,9,7,0.16,23.02,28.83,25.94,4.67
2013,9,8,0.0,22.23,28.48,25.05,6.1
2013,9,9,0.0,21.25,26.61,23.69,6.52
2013,9,10,0.0,20.4,29.19,24.7,6.15
2013,9,11,0.0,22.37,31.33,26.45,6.19
2013,9,12,0.0,24.56,34.28,29.05,6.12
2013,9,13,0.0,25.41,33.71,28.8,6.23
2013,9,14,0.0,22.91,29.27,25.87,6.09
2013,9,15,0.0,21.51,28.4,24.38,6.16
2013,9,16,3.38,21.03,29.19,24.8,5.77
2013,9,17,0.36,22.1,28.71,24.85,5.79
2013,9,18,0.02,21.84,28.65,24.92,5.01
2013,9,19,0.07,22.66,27.8,24.62,5.73
2013,9,20,0.01,22.01,28.44,24.85,5.68
2013,9,21,0.23,21.93,27.94,24.49,5.06
2013,9,22,0.0,20.48,25.65,22.55,5.05
2013,9,23,0.0,19.73,23.69,21.22,5.35
2013,9,24,0.0,19.15,26.38,22.6,5.59
2013,9,25,0.02,19.73,27.69,23.42,5.65
2013,9,26,0.02,20.82,26.65,23.56,5.41
2013,9,27,0.04,21.16,27.87,24.21,5.57
2013,9,28,0.0,20.96,28.37,24.43,5.41
2013,9,29,0.0,20.99,28.44,24.76,5.54
2013,9,30,0.0,22.3,27.39,24.4,5.5
2013,10,1,5.21,22.23,27.34,24.13,3.07
2013,10,2,1.19,20.39,26.4,22.98,5.05
2013,10,3,3.93,17.8,22.0,20.03,3.21
2013,10,4,0.01,15.58,19.23,17.25,3.37
2013,10,5,0.03,14.76,17.56,15.78,3.12
2013,10,6,0.0,14.62,19.98,16.9,4.68
2013,10,7,0.0,15.1,21.63,18.18,4.69
2013,10,8,0.0,16.55,21.99,18.9,4.97
2013,10,9,0.0,16.59,24.81,20.12,5.03
2013,10,10,0.0,18.42,27.18,22.59,4.91
2013,10,11,0.0,21.35,28.58,24.74,4.81
2013,10,12,0.0,21.38,29.38,24.82,4.77
2013,10,13,0.0,20.36,25.69,22.51,4.69
2013,10,14,0.0,19.62,25.82,21.94,4.73
2013,10,15,0.0,19.18,27.67,23.09,4.61
2013,10,16,1.19,20.4,26.69,23.16,3.37
2013,10,17,1.79,18.89,24.3,21.41,4.45
2013,10,18,0.0,18.2,22.66,20.15,4.36
2013,10,19,0.0,17.76,23.38,20.17,4.44
2013,10,20,0.0,15.84,21.25,18.31,4.72
2013,10,21,0.0,15.11,21.59,17.87,4.64
2013,10,22,0.0,15.33,22.14,18.26,4.56
2013,10,23,0.0,15.99,23.57,19.35,4.3
2013,10,24,0.0,17.49,23.73,19.96,4.14
2013,10,25,0.0,16.61,22.91,19.38,4.17
2013,10,26,0.0,16.04,21.69,18.45,4.08
2013,10,27,0.0,15.64,22.49,18.32,4.37
2013,10,28,0.0,15.46,23.08,19.23,4.29
2013,10,29,0.0,17.33,23.04,19.92,3.87
2013,10,30,0.0,17.18,23.01,19.69,4.14
2013,10,31,0.0,16.41,23.14,19.3,3.88
2013,11,1,0.0,16.51,21.8,18.55,3.19
2013,11,2,0.0,16.4,21.68,18.71,3.01
2013,11,3,0.0,16.1,22.86,19.32,3.7
2013,11,4,0.28,17.27,21.71,19.28,3.42
2013,11,5,0.11,16.73,21.27,19.09,3.09
2013,11,6,2.07,17.93,21.87,20.0,1.4
2013,11,7,0.64,17.24,21.2,18.9,2.31
2013,11,8,0.0,16.55,21.12,18.44,3.81
2013,11,9,0.0,15.75,21.73,18.11,3.86
2013,11,10,0.0,16.08,22.8,18.96,3.74
2013,11,11,0.0,17.1,20.9,18.76,2.79
2013,11,12,0.01,18.21,21.06,19.6,3.39
2013,11,13,2.01,17.93,21.15,19.33,3.16
2013,11,14,25.26,16.99,19.85,18.55,2.21
2013,11,15,0.55,16.03,18.83,17.26,2.54
2013,11,16,3.63,15.41,18.73,16.63,1.84
2013,11,17,1.26,14.31,17.54,15.71,1.66
2013,11,18,0.0,13.91,17.76,15.47,2.24
2013,11,19,0.01,14.42,18.66,16.44,3.2
2013,11,20,0.0,16.91,20.71,18.65,2.71
2013,11,21,2.82,16.55,20.62,17.89,2.57
2013,11,22,3.11,15.51,20.23,17.57,3.06
2013,11,23,0.06,15.39,19.41,17.05,2.69
2013,11,24,0.0,16.6,20.87,18.5,1.91
2013,11,25,0.44,15.87,19.62,18.12,1.79
2013,11,26,4.42,15.37,19.89,17.38,2.48
2013,11,27,0.03,13.8,19.55,16.43,2.94
2013,11,28,0.59,12.33,16.18,13.94,1.95
2013,11,29,0.0,11.8,16.49,14.18,2.96
2013,11,30,0.36,13.73,17.24,15.32,1.21
2013,12,1,0.51,15.45,18.98,17.9,0.69
2013,12,2,0.05,16.81,21.83,18.68,2.57
2013,12,3,51.79,12.96,17.31,15.73,0.91
2013,12,4,3.95,10.92,12.85,11.66,1.04
2013,12,5,1.8,11.49,14.08,12.55,1.56
2013,12,6,0.05,11.3,16.08,13.35,3.1
2013,12,7,1.81,12.68,18.47,15.73,2.29
2013,12,8,0.09,9.88,14.17,12.05,2.09
2013,12,9,0.0,8.97,14.06,11.27,3.13
2013,12,10,1.77,10.94,15.49,13.04,2.31
2013,12,11,2.03,5.88,10.2,6.93,1.42
2013,12,12,1.49,5.96,9.48,7.83,1.27
2013,12,13,2.56,7.74,10.38,8.93,0.91
2013,12,14,0.0,9.3,13.72,11.38,2.49
2013,12,15,0.01,10.81,14.87,13.06,1.77
2013,12,16,1.17,12.42,14.84,13.62,1.35
2013,12,17,2.25,10.62,13.45,11.98,0.74
2013,12,18,0.34,9.69,12.52,11.01,1.8
2013,12,19,2.21,9.41,12.51,10.8,1.55
2013,12,20,2.44,10.19,14.12,11.97,2.35
2013,12,21,1.28,11.08,15.13,12.96,2.64
2013,12,22,0.0,10.31,15.24,12.17,2.57
2013,12,23,0.0,9.77,14.95,12.13,2.4
2013,12,24,0.09,12.19,15.15,13.94,0.83
2013,12,25,0.46,14.23,16.84,15.48,1.59
2013,12,26,0.0,13.59,16.91,15.4,2.7
2013,12,27,10.58,12.83,15.57,14.48,1.01
2013,12,28,6.09,11.07,13.19,12.04,1.9
2013,12,29,12.12,11.21,15.37,13.31,1.65
2013,12,30,0.95,11.37,14.4,12.62,2.47
2013,12,31,0.26,11.62,14.16,12.81,1.04
2014,1,1,24.19,12.65,14.03,13.14,1.22
2014,1,2,2.78,12.05,15.76,13.95,1.46
2014,1,3,1.6,10.94,13.13,11.95,2.33
2014,1,4,0.12,10.24,13.28,11.76,2.2
2014,1,5,0.0,11.48,15.45,12.87,3.02
2014,1,6,0.16,11.6,14.73,12.98,1.56
2014,1,7,4.5,12.08,13.33,12.77,1.26
2014,1,8,0.31,11.13,13.73,12.67,1.83
2014,1,9,0.0,10.33,15.27,12.21,2.57
2014,1,10,0.0,10.37,16.04,12.94,3.14
2014,1,11,0.05,12.47,16.48,14.29,2.82
2014,1,12,0.07,13.6,15.96,14.51,2.93
2014,1,13,0.17,13.46,14.74,13.99,1.37
2014,1,14,0.04,13.64,16.37,14.96,2.7
2014,1,15,0.2,12.84,15.99,14.21,1.9
2014,1,16,0.62,12.55,15.85,14.08,1.71
2014,1,17,0.0,12.08,16.64,13.8,3.27
2014,1,18,0.0,11.93,14.99,13.3,2.81
2014,1,19,0.0,12.81,16.32,14.28,2.71
2014,1,20,0.0,12.87,17.29,14.69,3.07
2014,1,21,0.0,12.89,18.01,14.69,2.99
2014,1,22,0.0,11.06,15.32,13.0,2.58
2014,1,23,0.0,11.19,15.76,13.22,3.48
2014,1,24,0.12,11.48,15.83,13.91,1.59
2014,1,25,0.56,12.9,15.76,14.27,2.82
2014,1,26,5.05,10.9,14.25,12.69,1.82
2014,1,27,0.86,10.12,11.99,11.01,2.17
2014,1,28,2.94,10.18,15.08,12.97,1.29
2014,1,29,1.91,11.29,14.8,13.09,3.26
2014,1,30,0.0,11.26,15.14,12.95,2.71
2014,1,31,0.02,12.15,14.52,13.23,1.29
2014,2,1,0.14,11.47,13.31,12.37,0.93
2014,2,2,4.65,11.88,13.14,12.35,0.78
2014,2,3,2.21,11.69,13.58,12.59,1.41
2014,2,4,8.26,11.83,13.15,12.48,1.09
2014,2,5,0.65,10.52,12.44,11.58,0.92
2014,2,6,3.36,10.58,13.71,11.73,3.24
2014,2,7,5.09,10.72,14.93,12.76,3.88
2014,2,8,0.0,12.35,14.87,13.27,3.54
2014,2,9,0.0,12.8,16.17,14.33,3.86
2014,2,10,0.0,12.42,16.74,14.23,4.21
2014,2,11,0.0,12.15,17.53,14.3,4.34
2014,2,12,0.0,12.22,17.53,14.3,4.22
2014,2,13,7.13,10.93,14.6,12.86,3.28
2014,2,14,0.89,10.37,15.43,12.62,3.58
2014,2,15,0.15,10.86,15.4,12.9,3.92
2014,2,16,0.0,11.12,16.07,13.14,4.55
2014,2,17,0.0,11.52,16.77,13.87,4.64
2014,2,18,0.0,12.35,18.05,14.67,4.82
2014,2,19,0.0,11.72,16.85,13.92,4.85
2014,2,20,0.0,11.19,15.87,13.52,4.32
2014,2,21,0.0,12.81,16.44,14.64,3.46
2014,2,22,0.0,13.17,17.83,14.88,3.76
2014,2,23,0.21,12.4,17.52,14.4,4.72
